match_id,inns,runs,wickets,overs,balls,bpo,run_rate,minutes,total_extras,no balls,wides,byes,leg-byes,penalty_runs,home_team,home_team_id,season,season_id,series_name,series_id,team,team_id,town_area,town_name,town_id,ground_name,ground_id
62951,3,381,4,163.0,978,6,2.33,,11,1,0,6,4,0,ENG,1,1964,41,Australia tour of England,17341,ENG,1,,London,224,"Kennington Oval, London",45
62983,1,443,6,137.0,1096,8,3.23,,5,3,0,0,2,0,AUS,2,1965/66,42,England tour of Australia,17317,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
62983,2,280,10,93.1,745,8,3,,7,3,0,4,0,0,AUS,2,1965/66,42,England tour of Australia,17317,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
62983,3,186,3,50.0,400,8,3.72,,4,0,0,2,2,0,AUS,2,1965/66,42,England tour of Australia,17317,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
62984,1,358,10,107.5,861,8,3.32,,10,1,0,2,7,0,AUS,2,1965/66,42,England tour of Australia,17317,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
62984,2,558,10,143.2,1146,8,3.89,,11,0,2,4,5,0,AUS,2,1965/66,42,England tour of Australia,17317,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
62984,3,426,10,116.4,932,8,3.65,,8,3,1,1,3,0,AUS,2,1965/66,42,England tour of Australia,17317,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
62984,4,5,0,2.0,16,8,2.5,,0,0,0,0,0,0,AUS,2,1965/66,42,England tour of Australia,17317,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
62985,1,488,10,122.7,983,8,3.97,,15,2,2,3,8,0,AUS,2,1965/66,42,England tour of Australia,17317,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
62985,2,221,10,84.1,673,8,2.62,,15,0,0,7,8,0,AUS,2,1965/66,42,England tour of Australia,17317,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
62985,3,174,10,60.3,483,8,2.88,,4,0,0,3,1,0,AUS,2,1965/66,42,England tour of Australia,17317,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
62986,1,241,10,80.7,647,8,2.97,,2,0,0,0,2,0,AUS,2,1965/66,42,England tour of Australia,17317,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
62986,2,516,10,126.0,1008,8,4.09,,7,0,0,4,3,0,AUS,2,1965/66,42,England tour of Australia,17317,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
62986,3,266,10,87.7,703,8,3.02,,10,8,0,0,2,0,AUS,2,1965/66,42,England tour of Australia,17317,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
62987,1,485,9,127.0,1016,8,3.81,,12,1,0,9,2,0,AUS,2,1965/66,42,England tour of Australia,17317,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
62987,2,543,8,154.2,1234,8,3.52,,13,2,0,6,5,0,AUS,2,1965/66,42,England tour of Australia,17317,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
62987,3,69,3,17.0,136,8,4.05,,2,0,0,0,2,0,AUS,2,1965/66,42,England tour of Australia,17317,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63023,1,357,10,130.3,783,6,2.73,,9,2,0,0,7,0,ENG,1,1968,43,Australia tour of England,17293,AUS,2,,Manchester,232,"Old Trafford, Manchester",75
63023,2,165,10,104.3,627,6,1.57,,15,0,3,9,3,0,ENG,1,1968,43,Australia tour of England,17293,ENG,1,,Manchester,232,"Old Trafford, Manchester",75
63023,3,220,10,88.0,528,6,2.5,,11,0,0,2,9,0,ENG,1,1968,43,Australia tour of England,17293,AUS,2,,Manchester,232,"Old Trafford, Manchester",75
63023,4,253,10,110.0,660,6,2.3,,11,0,0,5,6,0,ENG,1,1968,43,Australia tour of England,17293,ENG,1,,Manchester,232,"Old Trafford, Manchester",75
63024,1,351,7,144.3,867,6,2.42,,18,5,1,7,5,0,ENG,1,1968,43,Australia tour of England,17293,ENG,1,,London,224,"Lord's, London",10
63024,2,78,9,33.4,202,6,2.31,,6,4,0,0,2,0,ENG,1,1968,43,Australia tour of England,17293,AUS,2,,London,224,"Lord's, London",10
63024,3,127,4,67.0,402,6,1.89,,2,2,0,0,0,0,ENG,1,1968,43,Australia tour of England,17293,AUS,2,,London,224,"Lord's, London",10
63025,1,409,10,172.5,1037,6,2.36,,15,4,1,4,6,0,ENG,1,1968,43,Australia tour of England,17293,ENG,1,,Birmingham,100,"Edgbaston, Birmingham",164
63025,2,222,9,91.0,546,6,2.43,,13,2,0,1,10,0,ENG,1,1968,43,Australia tour of England,17293,AUS,2,,Birmingham,100,"Edgbaston, Birmingham",164
63025,3,142,3,42.0,252,6,3.38,,3,1,0,0,2,0,ENG,1,1968,43,Australia tour of England,17293,ENG,1,,Birmingham,100,"Edgbaston, Birmingham",164
63025,4,68,1,28.2,170,6,2.4,,3,2,0,0,1,0,ENG,1,1968,43,Australia tour of England,17293,AUS,2,,Birmingham,100,"Edgbaston, Birmingham",164
63026,1,315,10,133.4,802,6,2.35,,5,1,0,0,4,0,ENG,1,1968,43,Australia tour of England,17293,AUS,2,,Leeds,213,"Headingley, Leeds",179
63026,2,302,10,147.0,882,6,2.05,,11,3,0,1,7,0,ENG,1,1968,43,Australia tour of England,17293,ENG,1,,Leeds,213,"Headingley, Leeds",179
63026,3,312,10,154.1,925,6,2.02,,26,5,0,13,8,0,ENG,1,1968,43,Australia tour of England,17293,AUS,2,,Leeds,213,"Headingley, Leeds",179
63026,4,230,4,84.0,504,6,2.73,,15,8,0,0,7,0,ENG,1,1968,43,Australia tour of England,17293,ENG,1,,Leeds,213,"Headingley, Leeds",179
63027,1,494,10,201.2,1208,6,2.45,,13,0,1,1,11,0,ENG,1,1968,43,Australia tour of England,17293,ENG,1,,London,224,"Kennington Oval, London",45
63027,2,324,10,163.3,981,6,1.98,,15,4,0,4,7,0,ENG,1,1968,43,Australia tour of England,17293,AUS,2,,London,224,"Kennington Oval, London",45
63027,3,181,10,58.4,352,6,3.08,,3,0,0,0,3,0,ENG,1,1968,43,Australia tour of England,17293,ENG,1,,London,224,"Kennington Oval, London",45
63027,4,125,10,83.3,501,6,1.49,,4,0,0,0,4,0,ENG,1,1968,43,Australia tour of England,17293,AUS,2,,London,224,"Kennington Oval, London",45
63060,1,433,10,115.3,923,8,3.75,,17,6,0,7,4,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63060,2,464,10,146.5,1173,8,3.16,,31,22,0,2,7,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63060,3,214,10,93.5,749,8,2.28,,14,7,0,4,3,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63060,4,39,1,15.6,126,8,2.47,,3,0,0,0,3,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63061,1,397,10,133.4,1068,8,2.97,,13,4,1,0,8,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63061,2,440,10,114.5,917,8,3.83,,19,10,0,5,4,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63061,3,287,6,101.0,808,8,2.84,,12,7,0,2,3,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63061,4,100,3,32.0,256,8,3.12,,11,3,0,4,4,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63062,1,332,10,94.7,759,8,3.49,,20,12,1,5,2,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
63062,2,236,10,76.6,614,8,3.07,,11,11,0,0,0,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
63062,3,319,5,94.0,752,8,3.39,,22,9,0,9,4,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
63062,4,116,9,56.5,453,8,2.04,,3,1,0,2,0,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
63063,1,493,9,128.0,1024,8,3.85,,39,12,0,10,17,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63063,2,392,10,137.5,1101,8,2.84,,42,11,0,17,14,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63063,3,169,4,46.0,368,8,3.67,,15,4,0,8,3,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63063,4,161,0,58.0,464,8,2.77,,11,2,0,1,8,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63064,1,470,10,136.2,1090,8,3.44,,21,11,4,1,5,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
63064,2,235,10,76.1,609,8,3.08,,5,3,0,0,2,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
63064,3,233,4,51.0,408,8,4.56,,13,8,1,0,4,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
63064,4,328,3,115.0,920,8,2.85,,10,5,0,2,3,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
63065,1,184,10,76.0,608,8,2.42,,11,2,1,4,4,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
63065,2,264,10,83.6,670,8,3.15,,16,10,1,0,5,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
63065,3,302,10,100.7,807,8,2.99,,12,6,0,3,3,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
63065,4,160,10,62.6,502,8,2.54,,7,5,0,2,0,0,AUS,2,1970/71,44,England [Marylebone Cricket Club] tour of Australia,17265,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
63084,1,249,10,120.4,724,6,2.06,,25,4,2,10,9,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,ENG,1,,Manchester,232,"Old Trafford, Manchester",75
63084,2,142,10,58.0,348,6,2.44,,5,0,0,1,4,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,AUS,2,,Manchester,232,"Old Trafford, Manchester",75
63084,3,234,10,86.2,518,6,2.71,,13,1,0,4,8,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,ENG,1,,Manchester,232,"Old Trafford, Manchester",75
63084,4,252,10,85.2,512,6,2.95,,1,0,1,0,0,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,AUS,2,,Manchester,232,"Old Trafford, Manchester",75
63085,1,272,10,91.5,551,6,2.96,,13,6,1,0,6,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,ENG,1,,London,224,"Lord's, London",10
63085,2,308,10,122.1,733,6,2.52,,9,2,0,0,7,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,AUS,2,,London,224,"Lord's, London",10
63085,3,116,10,55.2,332,6,2.09,,5,4,1,0,0,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,ENG,1,,London,224,"Lord's, London",10
63085,4,81,2,26.5,161,6,3.01,,2,0,0,0,2,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,AUS,2,,London,224,"Lord's, London",10
63086,1,315,10,118.4,712,6,2.65,,15,5,0,4,6,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,AUS,2,,Nottingham,254,"Trent Bridge, Nottingham",34
63086,2,189,10,88.3,531,6,2.13,,21,13,1,5,2,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,ENG,1,,Nottingham,254,"Trent Bridge, Nottingham",34
63086,3,324,4,92.0,552,6,3.52,,6,1,1,0,4,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,AUS,2,,Nottingham,254,"Trent Bridge, Nottingham",34
63086,4,290,4,148.0,888,6,1.95,,32,2,4,17,9,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,ENG,1,,Nottingham,254,"Trent Bridge, Nottingham",34
63087,1,146,10,86.5,521,6,1.68,,5,3,0,0,2,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,AUS,2,,Leeds,213,"Headingley, Leeds",179
63087,2,263,10,130.1,781,6,2.02,,46,8,4,19,15,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,ENG,1,,Leeds,213,"Headingley, Leeds",179
63087,3,136,10,56.1,337,6,2.42,,16,4,0,0,12,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,AUS,2,,Leeds,213,"Headingley, Leeds",179
63087,4,21,1,10.0,60,6,2.1,,5,2,0,0,3,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,ENG,1,,Leeds,213,"Headingley, Leeds",179
63088,1,284,10,92.2,554,6,3.07,,17,8,1,0,8,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,ENG,1,,London,224,"Kennington Oval, London",45
63088,2,399,10,151.5,911,6,2.62,,16,7,1,0,8,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,AUS,2,,London,224,"Kennington Oval, London",45
63088,3,356,10,121.2,728,6,2.93,,26,7,0,11,8,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,ENG,1,,London,224,"Kennington Oval, London",45
63088,4,242,5,92.2,554,6,2.62,,16,10,0,0,6,0,ENG,1,1972,45,Australia tour of England and Scotland,17244,AUS,2,,London,224,"Kennington Oval, London",45
63136,1,309,10,92.5,741,8,3.33,,12,8,0,0,4,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63136,2,265,10,80.5,645,8,3.28,,18,8,3,5,2,0,AUS,2,1974/75,46,England tour of Australia,17203,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63136,3,288,5,85.0,680,8,3.38,,15,6,1,1,7,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63136,4,166,10,56.5,453,8,2.93,,18,5,2,8,3,0,AUS,2,1974/75,46,England tour of Australia,17203,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63137,1,208,10,65.3,523,8,3.18,,8,5,3,0,0,0,AUS,2,1974/75,46,England tour of Australia,17203,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63137,2,481,10,108.6,870,8,4.42,,23,2,0,7,14,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63137,3,293,10,91.1,729,8,3.21,,16,11,1,0,4,0,AUS,2,1974/75,46,England tour of Australia,17203,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63137,4,23,1,3.7,31,8,5.93,,0,0,0,0,0,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63138,1,242,10,88.4,708,8,2.73,,12,9,1,0,2,0,AUS,2,1974/75,46,England tour of Australia,17203,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63138,2,241,10,92.5,741,8,2.6,,4,0,0,2,2,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63138,3,244,10,69.0,552,8,3.53,,13,0,2,2,9,0,AUS,2,1974/75,46,England tour of Australia,17203,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63138,4,238,8,80.0,640,8,2.97,,19,4,0,6,9,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63139,1,405,10,98.7,791,8,4.09,,16,11,1,0,4,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
63139,2,295,10,73.1,585,8,4.03,,23,0,1,15,7,0,AUS,2,1974/75,46,England tour of Australia,17203,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
63139,3,289,4,64.3,515,8,4.48,,6,3,1,0,2,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
63139,4,228,10,79.5,637,8,2.86,,21,5,0,13,3,0,AUS,2,1974/75,46,England tour of Australia,17203,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
63140,1,304,10,68.2,546,8,4.45,,13,5,0,4,4,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
63140,2,172,10,46.5,373,8,3.68,,5,3,0,0,2,0,AUS,2,1974/75,46,England tour of Australia,17203,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
63140,3,272,5,66.0,528,8,4.12,,10,6,0,0,4,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,South Australia,Adelaide,2,Adelaide Oval,131
63140,4,241,10,75.0,600,8,3.21,,7,1,0,3,3,0,AUS,2,1974/75,46,England tour of Australia,17203,ENG,1,South Australia,Adelaide,2,Adelaide Oval,131
63141,1,152,10,36.7,295,8,4.12,,5,2,0,2,1,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63141,2,529,10,151.2,1210,8,3.49,,7,1,0,4,2,0,AUS,2,1974/75,46,England tour of Australia,17203,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63141,3,373,10,106.7,855,8,3.49,,23,5,4,9,5,0,AUS,2,1974/75,46,England tour of Australia,17203,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63146,1,359,10,121.0,726,6,2.96,,18,9,0,1,8,0,ENG,1,1975,47,Australia tour of England,17192,AUS,2,,Birmingham,100,"Edgbaston, Birmingham",164
63146,2,101,10,45.3,273,6,2.21,,9,1,5,0,3,0,ENG,1,1975,47,Australia tour of England,17192,ENG,1,,Birmingham,100,"Edgbaston, Birmingham",164
63146,3,173,10,75.2,452,6,2.29,,9,2,2,0,5,0,ENG,1,1975,47,Australia tour of England,17192,ENG,1,,Birmingham,100,"Edgbaston, Birmingham",164
63147,1,315,10,87.4,526,6,3.59,,31,23,4,3,1,0,ENG,1,1975,47,Australia tour of England,17192,ENG,1,,London,224,"Lord's, London",10
63147,2,268,10,77.4,466,6,3.45,,11,6,0,0,5,0,ENG,1,1975,47,Australia tour of England,17192,AUS,2,,London,224,"Lord's, London",10
63147,3,436,7,147.4,886,6,2.95,,29,9,2,0,18,0,ENG,1,1975,47,Australia tour of England,17192,ENG,1,,London,224,"Lord's, London",10
63147,4,329,3,109.0,654,6,3.01,,18,14,0,4,0,0,ENG,1,1975,47,Australia tour of England,17192,AUS,2,,London,224,"Lord's, London",10
63148,1,288,10,101.2,608,6,2.84,,39,9,11,4,15,0,ENG,1,1975,47,Australia tour of England,17192,ENG,1,,Leeds,213,"Headingley, Leeds",179
63148,2,135,10,76.5,461,6,1.75,,9,3,1,0,5,0,ENG,1,1975,47,Australia tour of England,17192,AUS,2,,Leeds,213,"Headingley, Leeds",179
63148,3,291,10,94.0,564,6,3.09,,18,9,2,5,2,0,ENG,1,1975,47,Australia tour of England,17192,ENG,1,,Leeds,213,"Headingley, Leeds",179
63148,4,220,3,73.0,438,6,3.01,,14,2,0,4,8,0,ENG,1,1975,47,Australia tour of England,17192,AUS,2,,Leeds,213,"Headingley, Leeds",179
63149,1,532,9,181.0,1086,6,2.93,,24,17,2,0,5,0,ENG,1,1975,47,Australia tour of England,17192,AUS,2,,London,224,"Kennington Oval, London",45
63149,2,191,10,69.1,415,6,2.76,,18,12,3,0,3,0,ENG,1,1975,47,Australia tour of England,17192,ENG,1,,London,224,"Kennington Oval, London",45
63149,3,538,10,233.5,1403,6,2.3,,39,17,5,2,15,0,ENG,1,1975,47,Australia tour of England,17192,ENG,1,,London,224,"Kennington Oval, London",45
63149,4,40,2,17.1,103,6,2.33,,1,0,0,0,1,0,ENG,1,1975,47,Australia tour of England,17192,AUS,2,,London,224,"Kennington Oval, London",45
63190,1,216,10,86.5,521,6,2.48,,12,7,1,1,3,0,ENG,1,1977,48,Australia tour of England,17145,ENG,1,,London,224,"Lord's, London",10
63190,2,296,10,114.1,685,6,2.59,,25,17,1,0,7,0,ENG,1,1977,48,Australia tour of England,17145,AUS,2,,London,224,"Lord's, London",10
63190,3,305,10,112.4,676,6,2.7,,17,2,1,5,9,0,ENG,1,1977,48,Australia tour of England,17145,ENG,1,,London,224,"Lord's, London",10
63190,4,114,6,39.0,234,6,2.92,,8,8,0,0,0,0,ENG,1,1977,48,Australia tour of England,17145,AUS,2,,London,224,"Lord's, London",10
63191,1,297,10,109.2,656,6,2.71,,27,12,0,0,15,0,ENG,1,1977,48,Australia tour of England,17145,AUS,2,,Manchester,232,"Old Trafford, Manchester",75
63191,2,437,10,169.1,1015,6,2.58,,25,7,0,9,9,0,ENG,1,1977,48,Australia tour of England,17145,ENG,1,,Manchester,232,"Old Trafford, Manchester",75
63191,3,218,10,81.5,491,6,2.66,,16,14,1,0,1,0,ENG,1,1977,48,Australia tour of England,17145,AUS,2,,Manchester,232,"Old Trafford, Manchester",75
63191,4,82,1,29.1,175,6,2.81,,10,7,0,0,3,0,ENG,1,1977,48,Australia tour of England,17145,ENG,1,,Manchester,232,"Old Trafford, Manchester",75
63192,1,243,10,82.2,494,6,2.95,,12,6,0,4,2,0,ENG,1,1977,48,Australia tour of England,17145,AUS,2,,Nottingham,254,"Trent Bridge, Nottingham",34
63192,2,364,10,124.2,746,6,2.92,,35,16,3,9,7,0,ENG,1,1977,48,Australia tour of England,17145,ENG,1,,Nottingham,254,"Trent Bridge, Nottingham",34
63192,3,309,10,127.0,762,6,2.43,,24,17,1,1,5,0,ENG,1,1977,48,Australia tour of England,17145,AUS,2,,Nottingham,254,"Trent Bridge, Nottingham",34
63192,4,189,3,81.2,488,6,2.32,,7,2,1,2,2,0,ENG,1,1977,48,Australia tour of England,17145,ENG,1,,Nottingham,254,"Trent Bridge, Nottingham",34
63193,1,436,10,155.4,934,6,2.8,,39,22,3,5,9,0,ENG,1,1977,48,Australia tour of England,17145,ENG,1,,Leeds,213,"Headingley, Leeds",179
63193,2,103,10,31.3,189,6,3.26,,6,2,1,0,3,0,ENG,1,1977,48,Australia tour of England,17145,AUS,2,,Leeds,213,"Headingley, Leeds",179
63193,3,248,10,89.5,539,6,2.76,,27,18,4,1,4,0,ENG,1,1977,48,Australia tour of England,17145,AUS,2,,Leeds,213,"Headingley, Leeds",179
63194,1,214,10,101.2,608,6,2.11,,12,5,1,0,6,0,ENG,1,1977,48,Australia tour of England,17145,ENG,1,,London,224,"Kennington Oval, London",45
63194,2,385,10,131.3,789,6,2.92,,10,3,0,1,6,0,ENG,1,1977,48,Australia tour of England,17145,AUS,2,,London,224,"Kennington Oval, London",45
63194,3,57,2,26.0,156,6,2.19,,2,0,2,0,0,0,ENG,1,1977,48,Australia tour of England,17145,ENG,1,,London,224,"Kennington Oval, London",45
63220,1,116,10,37.7,303,8,3.06,,7,6,0,0,1,0,AUS,2,1978/79,49,England tour of Australia,17115,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63220,2,286,10,95.4,764,8,2.99,,12,1,0,7,4,0,AUS,2,1978/79,49,England tour of Australia,17115,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63220,3,339,10,116.6,934,8,2.9,,36,22,0,9,5,0,AUS,2,1978/79,49,England tour of Australia,17115,AUS,2,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63220,4,170,3,53.5,429,8,3.17,,17,2,0,12,3,0,AUS,2,1978/79,49,England tour of Australia,17115,ENG,1,Queensland,Brisbane,8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",209
63221,1,309,10,117.5,941,8,2.62,,26,8,3,6,9,0,AUS,2,1978/79,49,England tour of Australia,17115,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63221,2,190,10,66.5,533,8,2.85,,10,2,1,0,7,0,AUS,2,1978/79,49,England tour of Australia,17115,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63221,3,208,10,66.3,531,8,3.13,,14,8,0,0,6,0,AUS,2,1978/79,49,England tour of Australia,17115,ENG,1,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63221,4,161,10,46.1,369,8,3.49,,11,4,4,0,3,0,AUS,2,1978/79,49,England tour of Australia,17115,AUS,2,Western Australia,Perth,27,"Western Australia Cricket Association Ground, Perth",213
63222,1,258,10,89.1,713,8,2.89,,14,6,0,0,8,0,AUS,2,1978/79,49,England tour of Australia,17115,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63222,2,143,10,63.6,510,8,2.24,,19,9,0,6,4,0,AUS,2,1978/79,49,England tour of Australia,17115,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63222,3,167,10,71.2,570,8,2.34,,11,1,0,4,6,0,AUS,2,1978/79,49,England tour of Australia,17115,AUS,2,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63222,4,179,10,67.0,536,8,2.67,,24,6,1,10,7,0,AUS,2,1978/79,49,England tour of Australia,17115,ENG,1,Victoria,Melbourne,25,Melbourne Cricket Ground,61
63223,1,152,10,52.6,422,8,2.88,,12,8,2,1,1,0,AUS,2,1978/79,49,England tour of Australia,17115,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
63223,2,294,10,108.0,864,8,2.72,,16,11,0,2,3,0,AUS,2,1978/79,49,England tour of Australia,17115,AUS,2,New South Wales,Sydney,29,Sydney Cricket Ground,132
63223,3,346,10,146.6,1174,8,2.35,,22,14,0,5,3,0,AUS,2,1978/79,49,England tour of Australia,17115,ENG,1,New South Wales,Sydney,29,Sydney Cricket Ground,132
